token	lemma	POS	morph	treated
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
oo	o4	CONcoo	TEMPS=psp	oo
nkr	norfir	PROpos	MORPH=empty	nkr
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
por	por2	PRE	MORPH=empty	por
voir	voir	ADVgen	DEGRE=-	voir
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
n	ne2	ADVneg	MORPH=empty	n
e	et	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
pui	pöoir	ADVgen	MODE=ind|PERS.=1|NOMB.=s	pui
s	se	CONsub	GENRE=m|CAS=r	s
p	poi	NOMcom	MORPH=empty	p
o	o4	PROadv	MORPH=empty	o
dam	dan2	NOMpro	NOMB.=s|CAS=r	dam
quaa	cöevair	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	quaa
t	tu	PROper	PERS.=2|NOMB.=s	t
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
e	en2	CONcoo	MORPH=empty	e
devan	devant	ADVgen	MORPH=empty	devan
t	tu	PONfrt	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
vo	vos	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	vo
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
i	i2	PROadv	MORPH=empty	i
oo	où	VERcjg	TEMPS=psp|GENRE=n	oo
nr	narf	PRE	CAS=r|DEGRE=-	nr
E	et	CONcoo	MORPH=empty	E
i	i2	PROadv	NOMB.=s|CAS=n	i
e	et	CONcoo	MORPH=empty	e
vo	vos	PROper	TEMPS=pst|PERS.=2|NOMB.=s|GENRE=m|CAS=n	vo
s	se	PROper	GENRE=m	s
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
prein	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prein
t	tu	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
ravoi	ravoir2	NOMcom	MODE=ind|PERS.=1|NOMB.=s	ravoi
r	rover	PRE	GENRE=m|CAS=r	r
mieremen	mierement	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	mieremen
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
cuer	cuer2	NOMcom	TEMPS=pst|NOMB.=s|GENRE=m|CAS=r	cuer
s	se	CONsub	NOMB.=s|GENRE=m|CAS=r	s
aloi	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s	aloi
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
s	se	PROper	NOMB.=s|GENRE=m	s
i	i2	PROadv	MORPH=empty	i
tressaillan	trassalie	VERcjg	MODE=ind|PERS.=3|NOMB.=s	tressaillan
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
q	que4	CONsub	MORPH=empty	q
u	o3	CONcoo	GENRE=n	u
i	i2	PROadv	MORPH=empty	i
l	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
s	soi1	PROper	NOMB.=s|GENRE=m	s
e	en2	CONcoo	MORPH=empty	e
remes	remanoir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|CAS=n	remes
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
quaa	cöevair	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	quaa
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
i	i2	PROadv	NOMB.=s	i
e	et	CONcoo	MORPH=empty	e
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
e	e2	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
mu	mout	NOMcom	NOMB.=s|GENRE=m	mu
i	i2	PROadv	MORPH=empty	i
lor	lor2	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
s	soi1	ADVgen	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
f	faire	VERcjg	MODE=ind|PERS.=3|NOMB.=s	f
u	où	PRE.DETdef	MORPH=empty	u
mene	mener	ADJqua	TEMPS=pst|PERS.=1|NOMB.=s|GENRE=m|CAS=r	mene
,	,	PONfbl	MORPH=empty	,
san	sans	PRE	MORPH=empty	san
,	,	PONfbl	MORPH=empty	,
raenco	räençon	NOMcom	NOMB.=s|GENRE=m|CAS=r	raenco
n	ne2	ADVneg	MORPH=empty	n
e	et	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
douc	douz	ADVgen	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	douc
e	et	CONcoo	MORPH=empty	e
chartr	chart	NOMcom	NOMB.=s	chartr
e	et	CONcoo	MORPH=empty	e
e	et	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
priso	prisier	NOMcom	TEMPS=psp|PERS.=1|NOMB.=s	priso
n	ne2	ADVneg	MORPH=empty	n
don	dont	VERcjg	NOMB.=s	don
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
l	le	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	l
i	i2	PROadv	CAS=n	i
pile	pile	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	pile
r	re2	PRE	GENRE=m	r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
t	tu	NOMcom	NOMB.=s|GENRE=m|CAS=r	t
d	de	NOMcom	NOMB.=s	d
e	et	CONcoo	MORPH=empty	e
talen	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talen
t	tu	PROimp	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
oon	on	VERcjg	MODE=ind|PERS.=1|GENRE=n|CAS=n	oon
k	que4	CONsub	MORPH=empty	k
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
huis	uis	NOMcom	NOMB.=s	huis
de	de	PRE	MORPH=empty	de
brauveoir	Bavoire	VERinf	MORPH=empty	brauveoir
oon	o4	VERcjg	MODE=ind|PERS.=1|NOMB.=s|GENRE=m|CAS=n	oon
kolianel	Uliant	NOMcom	NOMB.=s|GENRE=m|CAS=r	kolianel
de	de	PRE	MORPH=empty	de
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
espoir	espoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	espoir
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
chartre	chartre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	chartre
a	avoir	PRE	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
clez	clef	NOMcom	NOMB.=p|GENRE=f|CAS=r	clez
amors	amor	NOMcom	NOMB.=p|GENRE=f|CAS=r	amors
oonku	onque	ADVgen	GENRE=m	oonku
si	se	CONsub	DEGRE=-	si
ja	ja	ADVgen	DEGRE=-	ja
mis	metre2	VERppe	MODE=ind|PERS.=1|NOMB.=p|GENRE=m	mis
Fliles	fille	NOMpro	NOMB.=p|GENRE=m|CAS=n	Fliles
portiers	portier2	NOMcom	NOMB.=p|CAS=r	portiers
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	biau
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	semblant
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r	non
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
premiers	premier	ADJord	NOMB.=s|GENRE=m|CAS=n	premiers
oon	on	VERcjg	GENRE=m|CAS=n	oon
k	que4	CONsub	NOMB.=s|GENRE=m	k
brautez	brazte	VERcjg	NOMB.=p	brautez
ces	ce2	DETdem	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ces
en	en2	PROadv	MORPH=empty	en
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
seignors	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=r	seignors
dangier	dangier	ADJqua	CAS=r	dangier
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	amis
a	a3	PRE	MORPH=empty	a
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r	vis
devant	devant	PRE	MORPH=empty	devant
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jor
felon	felon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	felon
vilain	vilain	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vilain
puant	püir	VERppa	NOMB.=s|GENRE=m|CAS=r	puant
qu	que4	CONsub	MORPH=empty	qu
mol	moudre1	ADJqua	NOMB.=s|GENRE=m|CAS=r	mol
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	es
t	tu	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
mau	mal1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=-	mau
s	se	PROper	GENRE=m|CAS=r	s
oo	o4	VERcjg	TEMPS=psp	oo
nr	nar	PRE	DEGRE=-	nr
E	et	CONcoo	MORPH=empty	E
pautonier	pautonier	NOMcom	NOMB.=s|GENRE=m|CAS=n	pautonier
s	se	CONsub	MORPH=empty	s
ci	ci	ADVgen	DEGRE=-	ci
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
tro	trop	VERcjg	TEMPS=pst|NOMB.=s|GENRE=m	tro
i	i2	PROadv	MORPH=empty	i
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
just	jesir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|DEGRE=-	just
e	et	CONcoo	MORPH=empty	e
oonk	onque	ADVgen	PERS.=1|CAS=r	oonk
hardiman	hardime	NOMpro	NOMB.=s|GENRE=m|CAS=r	hardiman
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
on	on	VERcjg	MODE=ind|PERS.=2|NOMB.=s|GENRE=n|CAS=n	on
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
tos	tot	VERcjg	NOMB.=s	tos
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
i	i2	PROadv	MORPH=empty	i
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
e	et	CONcoo	MORPH=empty	e
sais	sais	VERcjg	MODE=ind|NOMB.=s	sais
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
qu	que4	CONsub	NOMB.=s	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
porroi	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	porroi
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
sosfri	sofrir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	sosfri
r	or4	PRE	GENRE=m	r
le	le	PROper	NOMB.=s|GENRE=m|CAS=r	le
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
tristor	tristor	NOMcom	NOMB.=s|GENRE=m|CAS=r	tristor
s	se	CONsub	PERS.=3|GENRE=m|CAS=r	s
oonk	onque	ADVgen	MORPH=empty	oonk
E	et	CONcoo	MORPH=empty	E
le	le	PROper	NOMB.=s|GENRE=m|CAS=r	le
s	soi1	CONsub	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
assau	assaut	VERcjg	TEMPS=psp|NOMB.=s|GENRE=m|CAS=r	assau
,	,	PONfbl	MORPH=empty	,
d	de	PRE	MORPH=empty	d
e	et	CONcoo	MORPH=empty	e
ce	ce1	CONsub	NOMB.=s|GENRE=n|CAS=r	ce
s	soi1	CONsub	PERS.=3|NOMB.=s|GENRE=m|CAS=n	s
huissier	uissier	NOMcom	GENRE=m|CAS=n	huissier
s	se	CONsub	PERS.=3|GENRE=m	s
onque	onque	ADVgen	MORPH=empty	onque
s	se	CONsub	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
rolan	rolent	VERcjg	PERS.=3|NOMB.=s|CAS=r	rolan
s	se	CONsub	NOMB.=s	s
n	ne2	ADVneg	MORPH=empty	n
e	en2	CONcoo	MORPH=empty	e
olivier	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n	olivier
s	se	CONsub	NOMB.=s|CAS=r	s
n	ne2	ADVneg	MORPH=empty	n
e	en2	CONcoo	MORPH=empty	e
vainqqiren	veintre	VERcjg	MODE=sub|NOMB.=s|CAS=n	vainqqiren
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
signae	signe1	VERcjg	PERS.=2|NOMB.=s	signae
,	,	PONfbl	MORPH=empty	,
estor	estor2	NOMcom	NOMB.=s|GENRE=m|CAS=r	estor
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
vainqui	veintre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vainqui
oen	öir	PRE	NOMB.=s	oen
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
e	et	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
combatant	combatre	VERcjg	MODE=ind|NOMB.=s|GENRE=m	combatant
mez	mais1	CONcoo	CAS=r	mez
cez	ce1	PROdem	NOMB.=p|GENRE=m|CAS=r	cez
vaint	veintre	VERcjg	MODE=ind|PERS.=3|NOMB.=s	vaint
on	on	DETndf	NOMB.=s|GENRE=n|CAS=n	on
humeliant	umelïer	VERppa	NOMB.=s	humeliant
soffrir	sofrir	VERinf	MORPH=empty	soffrir
s	se	PROper	PERS.=3|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
confanoniers	gonfanonier	NOMcom	NOMB.=s|GENRE=m|CAS=n	confanoniers
en	en1	PRE	MORPH=empty	en
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
estor	estor2	NOMcom	NOMB.=s|GENRE=m|CAS=r	estor
que	que4	PROrel	NOMB.=s|GENRE=m|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
n	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
secors	secors	NOMcom	NOMB.=s|GENRE=m|CAS=r	secors
fors	fors1	ADVgen	DEGRE=-	fors
de	de	PRE	MORPH=empty	de
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	CONcoo	MORPH=empty	ne
ne	ne1	ADVneg	MORPH=empty	ne
dont	donc	PROrel	MODE=ind|PERS.=3|NOMB.=s	dont
mez	mais1	ADVgen	MORPH=empty	mez
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rien
que	que4	CONsub	MORPH=empty	que
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
faille	falir	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	faille
a	a3	PRE	NOMB.=s	a
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
amer	amer1	VERinf	MORPH=empty	amer
tant	tant	ADVgen	DEGRE=-	tant
aprisa	aproismier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	aprisa
endurer	endurer	VERinf	MORPH=empty	endurer
que	que4	PROrel	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vostresint	vostreindre	VERcjg	PERS.=1|NOMB.=s	vostresint
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	ot
par	par	PRE	MORPH=empty	par
us	uis	NOMcom	PERS.=2|NOMB.=p|GENRE=m|CAS=r	us
.	.	PONfrt	MORPH=empty	.
c	ce1	CONsub	NOMB.=s|GENRE=n	c
i	i2	PROper	MORPH=empty	i
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m	s
e	en2	CONcoo	MORPH=empty	e
i	i2	PROadv	MORPH=empty	i
l	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=n	l
vo	vos	PROper	TEMPS=pst|PERS.=2|NOMB.=p|CAS=n	vo
s	soi1	PROper	GENRE=m|CAS=r	s
e	en1	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
pesoi	peser	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	pesoi
t	tu	PROper	PERS.=2|GENRE=m|CAS=n	t
bie	bien1	ADVgen	DEGRE=p	bie
n	ne2	ADVneg	MORPH=empty	n
n	ne2	ADVneg	MORPH=empty	n
e	et	CONcoo	MORPH=empty	e
m	je	PROper	NOMB.=s|GENRE=m|CAS=i	m
e	en2	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
pui	pui	ADVgen	MODE=ind|PERS.=1|NOMB.=s	pui
s	se	PROper	MORPH=empty	s
i	i2	PROadv	NOMB.=s	i
e	en2	CONcoo	MORPH=empty	e
parti	partir	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	parti
r	ror2	PRE	GENRE=m	r
po	poi	ADVgen	MORPH=empty	po
r	ror2	PRE	GENRE=m	r
rie	rire	NOMcom	MODE=sub|TEMPS=pst|NOMB.=s	rie
n	ne2	ADVneg	MORPH=empty	n
qu	que4	PROrel	GENRE=n	qu
e	et	CONcoo	MORPH=empty	e
re	restre	ADVneg	NOMB.=s	re
n	ne2	ADVneg	MORPH=empty	n
aiel	aiuel	NOMcom	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aiel
e	et	CONcoo	MORPH=empty	e
remembre	remembrer	VERcjg	MODE=ind|NOMB.=s	remembre
r	OUT	PRE	GENRE=m	r
oo	o4	NOMcom	TEMPS=psp|GENRE=n	oo
nr	nor	PRE	MORPH=empty	nr
qu	que4	CONsub	NOMB.=s	qu
e	et	CONcoo	MORPH=empty	e
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
s	soi1	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
cuer	cuer2	NOMcom	NOMB.=s|CAS=n	cuer
s	se	PROper	MORPH=empty	s
n	ne2	ADVneg	MORPH=empty	n
e	et	VERcjg	MORPH=empty	e
soi	estre1	PROper	PERS.=3|NOMB.=s	soi
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	t
ade	avoir	VERcjg	TEMPS=pst|NOMB.=s	ade
,	,	PONfbl	MORPH=empty	,
e	et	CONcoo	MORPH=empty	e
n	ne1	ADVneg	MORPH=empty	n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
priso	prisier	NOMcom	NOMB.=s|GENRE=f|CAS=r	priso
n	ne2	ADVneg	MORPH=empty	n
c	que4	PROper	NOMB.=s|GENRE=n|CAS=n	c
i	i2	PROadv	MORPH=empty	i
d	de	PRE	MODE=ind|NOMB.=s	d
e	et	CONcoo	MORPH=empty	e
vo	vostre	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	vo
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
pre	pré	NOMcom	MODE=ind|NOMB.=s	pre
,	,	PONfbl	MORPH=empty	,
dam	dan2	NOMpro	NOMB.=s|GENRE=m|CAS=r	dam
e	et	CONcoo	MORPH=empty	e
quaa	coi2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	quaa
t	tu	PROper	PERS.=2|NOMB.=s|CAS=n	t
il	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n	il
e	et	CONcoo	MORPH=empty	e
n	ne2	ADVneg	MORPH=empty	n
e	et	CONcoo	MORPH=empty	e
sa	son4	DETpos	PERS.=3|NOMB.=s|CAS=n|DEGRE=-	sa
i	u2	DETndf	CAS=n	i
guile	guille	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f	guile
r	ror2	PRE	GENRE=f|CAS=r	r
merc	merc	NOMcom	NOMB.=s|GENRE=f|CAS=r	merc
i	i2	PROadv	MORPH=empty	i
seroi	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	seroi
t	tu	PROper	NOMB.=s|GENRE=m|CAS=n	t
d	de	NOMcom	MORPH=empty	d
e	et	CONcoo	MORPH=empty	e
saisonme	Soissons	NOMcom	NOMB.=s|GENRE=m|CAS=n	saisonme
s	soi1	CONsub	GENRE=m|CAS=r	s
d	de	PRE	NOMB.=s	d
e	et	CONcoo	MORPH=empty	e
sosteni	sostenir	VERcjg	NOMB.=s|CAS=r	sosteni
r	ror2	PRE	GENRE=m	r
s	se	DETpos	PERS.=3|NOMB.=s|GENRE=m	s
i	i2	PROadv	MORPH=empty	i
greveu	grevos	NOMcom	MODE=sub|NOMB.=s|GENRE=m|CAS=n	greveu
s	se	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
fe	fee1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fe
s	se	PONfrt	PERS.=3|GENRE=m|CAS=r	s
