token	lemma	POS	morph	treated
ne	ne2	CONcoo	MORPH=empty	ne
ja	ja	ADVgen	DEGRE=-	ja
d	de	PRE	MORPH=empty	d
ailleurs	aillors	NOMcom	GENRE=m	ailleurs
ne	ne2	CONcoo	MORPH=empty	ne
quer	car	CONcoo	MODE=ind|PERS.=1	quer
avoir	avoir	VERinf	MORPH=empty	avoir
aie	avoir	VERcjg	MODE=sub|NOMB.=s|GENRE=f	aie
tout	tot	PROind	NOMB.=s|GENRE=n|CAS=r|DEGRE=-	tout
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
perdu	perdre	VERppe	NOMB.=s|GENRE=m|CAS=r	perdu
confort	confort	NOMcom	NOMB.=s|GENRE=m|CAS=r	confort
et	et	CONcoo	MORPH=empty	et
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esperance
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	Dame
de	de	PRE	MORPH=empty	de
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
u	o3	CONcoo	NOMB.=s	u
clamer	clamer	VERinf	NOMB.=s	clamer
quar	car	CONcoo	DEGRE=-	quar
sanz	sans	PRE	MORPH=empty	sanz
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
nus	nos1	PROind	NOMB.=s|GENRE=m|CAS=n	nus
vengier	vengier	VERinf	MORPH=empty	vengier
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
pluz	plus	ADVgen	DEGRE=-	pluz
et	et	CONcoo	MORPH=empty	et
pluz	plus	ADVgen	DEGRE=-	pluz
comparer	comparer2	VERinf	MORPH=empty	comparer
vo	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r	vo
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
valour	valor	NOMcom	NOMB.=s|GENRE=f|CAS=r	valour
que	que2	CONsub	CAS=r	que
mal	mal1	ADVgen	MORPH=empty	mal
s	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
acointer	acointier	VERinf	MODE=ind|PERS.=3	acointer
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
ociez	ocire	VERcjg	MODE=ind|PERS.=2|NOMB.=p	ociez
et	et	CONcoo	MORPH=empty	et
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
granz	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	granz
mescheance	meschëance	NOMcom	NOMB.=s|GENRE=f|CAS=n	mescheance
u	o3	PROrel	NOMB.=s	u
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
si	se	ADVgen	DEGRE=-	si
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
toute	tot	DETind	NOMB.=s	toute
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
partie	partie	NOMcom	NOMB.=s|GENRE=f|CAS=r	partie
u	o3	CONcoo	MORPH=empty	u
que	que4	PROrel	NOMB.=s|GENRE=n|CAS=r	que
vivre	vivre1	VERinf	MORPH=empty	vivre
naim	nain	NOMcom	PERS.=1|NOMB.=s|GENRE=m|CAS=r	naim
dont	dont	PROrel	NOMB.=s|GENRE=n|CAS=i	dont
ja	ja	ADVgen	DEGRE=-	ja
n	ne1	ADVneg	MORPH=empty	n
aurai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	aurai
poissance	poissance	NOMcom	NOMB.=s|GENRE=f|CAS=r	poissance
Com	come1	CONsub	MORPH=empty	Com
escilliez	essillier	VERppe	NOMB.=s|GENRE=m|CAS=n	escilliez
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
folement	folement	ADVgen	DEGRE=-	folement
parler	parler	VERinf	MORPH=empty	parler
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
si	si	ADVgen	DEGRE=-	si
desconseillier	desconseillier	VERinf	MORPH=empty	desconseillier
conel	conseil	NOMcom	NOMB.=s|GENRE=m	conel
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
i	i2	PROadv	MORPH=empty	i
soi	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	soi
guarder	garder	VERinf	MORPH=empty	guarder
si	si	ADVgen	DEGRE=-	si
croi	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	croi
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r	mort
quant	cant1	CONsub	MORPH=empty	quant
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
volente	volenté	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	volente
quier	querre	VERcjg	MODE=ind|PERS.=1|NOMB.=s	quier
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
pas	pas	ADVneg	MORPH=empty	pas
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
par	par	PRE	MORPH=empty	par
felenie	felonie	NOMcom	NOMB.=s|GENRE=f|CAS=r	felenie
maiz	mais1	CONcoo	GENRE=m|CAS=n	maiz
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
destrois	destroit	ADJqua	NOMB.=s|GENRE=m|CAS=r	destrois
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
touz	tot	DETind	GENRE=m|CAS=n	touz
jours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=n	jours
en	en1	PRE	MORPH=empty	en
balance	balance	NOMcom	NOMB.=s|GENRE=f|CAS=r	balance
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aim
tant	tant	ADVgen	DEGRE=-	tant
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
vostre	vostre	ADJpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r	vostre
compaignie	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r	compaignie
que	que4	CONsub	NOMB.=s|CAS=r	que
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
desirs	desirrer	NOMcom	NOMB.=s|GENRE=m|CAS=n	desirs
double	dobler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|CAS=n	double
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
mesestance	mesestance	NOMcom	NOMB.=s|GENRE=f|CAS=n	mesestance
Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	porroit
si	si	ADVgen	DEGRE=-	si
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
porter	porter	VERinf	MORPH=empty	porter
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	touz
jours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r	jours
croist	croistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	croist
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	PERS.=2	sanz
apeticier	apeticier2	VERinf	MORPH=empty	apeticier
par	par	PRE	MORPH=empty	par
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
fin	fin1	ADJqua	NOMB.=s|GENRE=m|CAS=r	fin
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
oublier	oblïer	VERinf	NOMB.=s	oublier
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que4	PROrel	NOMB.=s|GENRE=n|CAS=r	que
trop	trop	ADVgen	DEGRE=-	trop
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veut
si	si	ADVgen	DEGRE=-	si
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
eust	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	eust
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
fais	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	fais
sens	sans	NOMcom	GENRE=m|CAS=r	sens
ne	ne2	CONcoo	MORPH=empty	ne
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	folie
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
nasqui	naistre	ADVneg	MODE=ind|TEMPS=psp|NOMB.=s	nasqui
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
poissance	poissance	NOMcom	NOMB.=s|GENRE=f|CAS=r	poissance
u	o3	CONcoo	NOMB.=s	u
que	que4	CONsub	NOMB.=s	que
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
destruit	destruire	VERcjg	MODE=ind|PERS.=3|NOMB.=s	destruit
raisons	raison	NOMcom	NOMB.=p|GENRE=f|CAS=r	raisons
et	et	CONcoo	MORPH=empty	et
abstinance	astinence	NOMcom	NOMB.=s|GENRE=f|CAS=r	abstinance
